GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC04_EST_VC02,HC04_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC04_EST_VC04,HC04_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC04_EST_VC05,HC04_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC04_EST_VC07,HC04_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC04_EST_VC08,HC04_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC04_EST_VC09,HC04_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC04_EST_VC19,HC04_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC04_EST_VC20,HC04_MOE_VC20
0600000US4201163624,4201163624,"Reading city, Berks County, Pennsylvania",30435,595,19447,411,8790,420,10988,624,16.8,1.3,16.0,1.8,5.0,1.7,22.5,2.6,11.9,1.1,10.6,1.4,5.6,1.6,15.0,2.3,18.1,1.5,17.2,1.7,14.3,2.3,20.7,2.6,14.5,1.4,14.4,1.5,15.5,2.8,14.8,2.1,15.2,1.3,15.6,1.7,19.6,2.5,13.7,2.0,12.5,1.1,13.6,1.4,19.8,2.4,8.2,1.6,6.0,0.9,6.9,1.2,10.8,2.2,2.9,0.8,3.6,0.6,4.3,0.8,7.3,1.5,1.5,0.6,0.8,0.3,1.1,0.6,1.3,0.7,0.5,0.4,0.5,0.2,0.4,0.2,0.8,0.3,0.3,0.2,26867,938,29252,1523,41476,2511,20337,1340,36629,1029,39087,1507,52136,2412,27785,1440,38.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),39.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),33.5,(X)
0600000US4201164592,4201164592,"Richmond township, Berks County, Pennsylvania",1491,112,919,102,797,109,572,139,8.0,5.8,2.3,2.7,1.0,1.6,17.3,13.4,5.2,4.0,0.0,2.7,0.0,3.1,13.6,10.1,13.2,6.0,7.9,5.1,9.2,5.7,21.7,13.1,14.6,6.7,19.3,10.3,18.9,11.2,7.0,5.8,17.2,6.8,16.4,7.0,14.6,6.9,23.4,13.1,16.6,5.2,23.4,8.7,22.6,10.0,3.7,4.0,13.1,5.0,12.3,6.9,12.5,7.3,11.5,8.3,8.1,4.2,13.2,6.8,15.2,7.8,0.0,4.3,3.2,2.1,5.2,3.5,6.0,4.0,0.0,4.3,0.7,1.1,0.0,2.7,0.0,3.1,1.7,2.7,42396,9510,55913,13209,60799,11983,19279,13859,54350,5620,66261,7879,N,N,33216,8226,22.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),19.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.8,(X)
0600000US4201165320,4201165320,"Robeson township, Berks County, Pennsylvania",2621,143,2153,121,1962,140,468,147,0.5,0.9,0.0,1.2,0.0,1.3,3.0,4.9,2.2,1.8,0.0,1.2,0.0,1.3,12.4,9.8,4.9,2.4,4.4,2.6,4.2,2.7,7.5,7.3,8.6,2.7,8.8,3.1,8.4,3.3,10.5,8.3,8.7,3.6,6.8,3.5,4.3,2.9,18.2,11.7,18.2,5.9,17.3,6.5,17.7,6.7,22.0,12.3,21.0,5.4,24.0,6.3,24.3,6.6,3.6,5.6,21.6,5.3,21.9,5.1,23.3,5.6,20.5,15.7,8.2,4.1,9.4,4.9,10.3,5.2,2.4,3.6,6.1,3.5,7.4,4.3,7.4,4.4,0.0,5.2,81661,6336,87768,6357,90155,5539,49352,7155,93802,8302,101182,9811,N,N,57862,13786,27.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.3,(X)
0600000US4201165336,4201165336,"Robesonia borough, Berks County, Pennsylvania",836,67,582,73,472,71,254,50,1.3,1.4,0.9,1.3,1.1,1.6,2.4,3.3,0.5,0.7,0.0,4.2,0.0,5.2,1.6,2.3,10.3,3.7,7.2,4.0,5.3,3.7,18.9,7.0,13.8,5.3,10.8,5.7,8.3,6.0,22.4,11.6,20.8,5.4,19.1,6.1,14.6,6.1,24.8,9.8,28.2,5.6,31.4,7.1,34.3,7.8,20.9,9.2,13.3,4.3,15.3,5.7,17.6,6.6,5.1,5.4,9.2,4.6,11.5,5.9,14.2,6.9,3.9,6.0,1.7,1.7,2.4,2.5,3.0,3.0,0.0,9.4,1.0,1.1,1.4,1.6,1.7,2.0,0.0,9.4,52121,4382,58571,11348,66223,4159,40729,9209,60475,4960,67104,6162,N,N,42611,5730,24.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),16.1,(X)
0600000US4201165544,4201165544,"Rockland township, Berks County, Pennsylvania",1414,118,1137,98,946,130,277,108,1.2,1.9,1.5,2.4,0.0,2.6,0.0,8.6,4.5,3.7,2.8,3.3,3.4,4.0,11.2,12.0,5.4,4.2,2.7,3.1,3.3,3.7,16.6,15.4,5.6,3.9,3.0,3.5,3.6,4.2,16.2,13.6,6.7,4.5,9.0,7.5,1.3,1.9,18.8,17.3,21.8,9.1,16.0,7.1,13.4,7.5,24.2,20.1,10.1,4.9,11.0,5.7,10.1,5.8,6.5,10.5,24.0,6.5,29.8,7.9,35.8,9.3,0.0,8.6,17.5,7.9,20.2,9.8,24.3,10.8,6.5,10.2,3.2,3.1,4.0,3.8,4.8,4.4,0.0,8.6,81528,20520,110134,24516,121568,9751,38586,10351,96371,11922,107262,15104,N,N,48207,13330,23.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),22.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.5,(X)
0600000US4201166728,4201166728,"Ruscombmanor township, Berks County, Pennsylvania",1657,116,1201,123,1033,120,456,146,0.7,1.1,0.0,2.1,0.0,2.4,2.6,4.3,0.0,1.5,0.0,2.1,0.0,2.4,0.0,5.3,1.6,1.9,1.2,2.0,1.5,2.3,2.6,4.6,12.9,6.4,9.0,5.2,6.5,4.7,23.0,16.1,11.3,4.8,11.3,6.1,10.8,6.7,11.2,9.1,16.0,7.1,14.9,7.0,17.3,7.9,18.9,13.4,21.5,7.9,16.9,8.1,18.6,8.9,33.6,17.7,25.0,8.0,31.5,9.6,27.7,9.3,8.1,8.8,8.0,4.5,11.1,6.2,12.9,7.0,0.0,5.3,3.0,2.4,4.1,3.3,4.7,3.9,0.0,5.3,85243,10780,98125,20518,97755,20306,52400,34916,88406,8068,98121,8980,N,N,62740,10304,24.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),18.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),41.4,(X)
0600000US4201167304,4201167304,"St. Lawrence borough, Berks County, Pennsylvania",768,34,508,42,393,44,260,40,6.4,2.8,7.9,3.9,5.6,3.1,3.5,3.2,2.1,1.2,0.0,4.8,0.0,6.2,6.2,3.5,9.8,3.6,6.9,4.3,2.0,1.9,18.8,8.1,12.4,3.9,6.5,3.4,6.9,4.1,23.8,9.3,14.2,4.4,8.3,4.2,7.6,5.0,23.1,8.4,21.7,4.5,28.5,6.3,31.0,7.2,10.0,5.5,15.0,4.2,20.1,5.3,21.6,5.9,5.0,5.4,11.8,3.8,15.6,4.9,17.0,5.8,4.6,3.8,4.4,2.1,4.9,2.2,6.4,2.9,1.2,1.6,2.2,2.1,1.4,1.4,1.8,1.9,3.8,5.4,60098,8370,68375,4186,72083,6195,33846,5204,66006,5962,73171,5494,N,N,48612,12092,28.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.8,(X)
0600000US4201170248,4201170248,"Shillington borough, Berks County, Pennsylvania",2220,156,1354,121,885,160,866,211,3.7,2.5,0.9,1.5,0.0,2.8,8.1,6.1,2.9,2.1,2.9,2.7,2.9,3.3,3.0,3.3,13.1,4.8,4.9,3.4,4.6,4.3,25.9,9.9,16.0,5.5,10.3,5.3,6.8,5.4,26.6,12.6,10.1,5.0,13.1,8.8,5.9,4.4,10.4,6.0,25.7,7.4,32.1,10.4,31.0,11.2,21.7,9.1,10.5,4.0,12.1,4.9,18.5,6.4,1.5,2.5,11.5,4.4,14.9,6.4,21.2,8.4,0.0,2.8,3.6,3.2,4.9,5.0,3.2,3.4,1.4,2.2,2.9,2.1,3.8,3.2,5.9,4.7,1.5,2.5,55097,6357,68512,9676,74590,6531,31667,3898,70562,10587,85621,17925,N,N,39771,8848,24.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),22.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.0,(X)
0600000US4201170464,4201170464,"Shoemakersville borough, Berks County, Pennsylvania",585,65,378,49,310,42,207,46,3.6,2.2,1.6,1.9,1.0,1.5,8.7,5.5,3.2,2.9,0.5,1.2,0.6,1.5,8.2,7.2,13.3,4.3,9.3,5.5,5.8,3.6,20.8,8.0,12.0,4.4,9.3,5.2,4.8,3.1,17.4,7.4,20.9,5.8,21.7,7.6,18.7,7.3,22.2,10.7,21.5,5.5,22.8,6.9,26.5,7.5,15.9,9.3,12.0,4.2,17.7,6.4,21.6,7.7,4.8,4.3,11.8,4.3,14.6,5.7,17.7,7.1,1.9,2.5,0.5,0.8,0.8,1.3,1.0,1.6,0.0,11.4,1.2,1.3,1.9,1.9,2.3,2.4,0.0,11.4,46473,3882,57717,7525,66346,8010,32813,3912,57669,5641,67940,7860,N,N,35919,4708,37.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),39.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.0,(X)
0600000US4201170880,4201170880,"Sinking Spring borough, Berks County, Pennsylvania",1529,82,1022,82,716,105,507,114,4.4,3.5,2.2,2.1,1.0,1.7,8.9,9.4,4.6,2.7,5.3,3.5,2.7,3.1,3.2,3.4,9.7,3.7,4.3,3.0,2.1,2.5,20.7,9.2,9.9,4.1,7.0,4.5,0.8,1.2,17.9,8.1,11.1,3.6,11.8,5.3,9.1,4.9,10.1,6.1,22.6,6.2,24.8,8.6,24.4,11.3,15.8,7.0,12.8,4.8,14.9,6.3,19.3,9.0,8.5,5.9,17.3,5.7,21.8,7.8,29.3,11.2,8.1,6.2,5.6,3.4,5.8,4.1,8.2,5.8,5.3,7.6,2.0,1.6,2.2,2.0,3.1,2.7,1.6,2.4,61520,8978,68023,6621,90833,9459,34663,6095,70916,5641,79449,7862,N,N,52687,10183,26.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.7,(X)
0600000US4201172208,4201172208,"South Heidelberg township, Berks County, Pennsylvania",2560,124,2041,148,1694,209,519,169,2.5,2.9,2.5,3.1,0.0,1.5,2.3,3.9,2.7,2.1,0.0,1.2,0.0,1.5,13.3,9.7,6.5,3.0,3.2,2.3,3.1,2.5,19.5,11.7,6.7,3.1,7.1,3.5,5.0,3.2,9.6,8.8,10.3,4.6,8.8,5.0,5.1,3.7,25.2,14.3,18.8,6.2,20.6,6.5,19.7,6.2,9.1,8.5,17.2,5.7,16.5,5.9,19.1,6.7,11.0,10.2,24.1,5.3,29.4,6.4,33.9,7.4,3.3,5.0,4.8,2.7,5.5,3.2,6.7,3.8,0.0,4.7,6.3,2.9,6.2,3.1,7.5,3.7,6.7,7.4,83390,16522,87977,7335,94916,9120,38609,12979,89308,7449,96437,7995,N,N,53854,15533,21.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),20.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.1,(X)
0600000US4201172824,4201172824,"Spring township, Berks County, Pennsylvania",10545,271,7128,268,5967,291,3417,297,3.3,1.4,0.8,0.7,0.4,0.5,8.6,4.4,2.1,0.7,1.1,0.8,0.4,0.5,5.7,2.1,8.9,2.0,4.3,1.6,2.7,1.4,18.9,5.2,8.8,2.0,4.4,1.5,3.7,1.7,17.6,5.0,12.4,2.3,11.9,2.9,10.9,3.3,14.9,3.6,20.1,2.8,19.9,3.3,20.1,3.6,19.6,4.2,16.9,2.6,20.7,3.4,19.9,3.1,8.5,3.1,17.5,2.6,22.7,3.8,25.8,4.3,4.7,2.4,6.4,1.7,8.9,2.3,9.8,2.7,1.2,1.0,3.7,1.3,5.3,1.8,6.2,2.2,0.3,0.3,67230,3965,82220,3826,90515,6713,34713,2525,79926,3701,96467,4809,N,N,43069,3479,25.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.0,(X)
0600000US4201174744,4201174744,"Strausstown borough, Berks County, Pennsylvania",110,24,71,22,54,17,39,17,3.6,7.5,1.4,5.6,1.9,7.4,7.7,12.8,6.4,8.2,5.6,8.9,0.0,35.0,7.7,15.4,10.0,7.8,0.0,28.9,0.0,35.0,28.2,20.2,6.4,5.8,2.8,7.8,3.7,10.2,12.8,13.4,17.3,11.0,15.5,11.7,13.0,11.8,25.6,17.8,15.5,9.6,21.1,13.4,20.4,15.0,10.3,11.1,17.3,10.1,26.8,14.2,29.6,16.2,0.0,41.6,17.3,10.9,16.9,11.9,18.5,14.8,7.7,9.4,2.7,4.0,4.2,6.4,5.6,8.4,0.0,41.6,3.6,4.6,5.6,7.1,7.4,9.3,0.0,41.6,56250,16179,83542,37408,85000,18935,29583,16500,98014,51335,128807,76389,N,N,36274,10816,22.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),12.8,(X)
0600000US4201176712,4201176712,"Tilden township, Berks County, Pennsylvania",1232,100,903,87,682,115,329,112,1.2,1.8,0.0,2.7,0.0,3.6,4.6,6.4,6.5,6.0,4.8,7.3,0.0,3.6,11.2,10.1,10.6,4.8,2.9,3.0,0.0,3.6,31.6,17.0,9.4,6.0,9.9,7.9,5.4,4.6,8.2,8.6,16.2,7.0,14.6,7.2,10.4,6.5,24.6,18.2,25.6,7.1,27.7,7.9,34.5,10.1,16.1,12.0,18.4,6.6,25.1,8.8,31.7,10.6,0.0,7.3,8.9,4.6,10.9,5.6,12.5,6.8,3.6,5.7,2.0,1.6,2.8,2.2,3.7,3.0,0.0,7.3,1.1,1.6,1.4,2.2,1.9,2.8,0.0,7.3,56382,9272,66996,8361,74904,5947,33287,19290,62244,6539,71614,8437,N,N,35361,6784,24.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),20.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),34.0,(X)
0600000US4201177104,4201177104,"Topton borough, Berks County, Pennsylvania",885,79,583,74,437,56,302,67,0.9,1.2,0.0,4.2,0.0,5.6,2.6,3.4,2.6,2.0,2.7,4.3,0.0,5.6,7.6,5.6,7.7,4.8,4.5,4.3,0.0,5.6,16.6,11.2,14.4,4.7,8.9,4.4,7.6,4.7,22.2,10.0,11.5,5.3,9.9,5.2,7.1,4.4,16.9,9.6,21.5,6.5,24.5,8.7,26.1,9.0,13.9,8.8,20.8,6.3,22.3,7.6,23.1,8.3,15.6,9.2,14.7,4.5,18.0,6.3,24.0,8.3,4.6,7.1,2.9,1.5,5.5,3.0,7.3,4.1,0.0,7.9,3.1,2.3,3.6,2.9,4.8,3.9,0.0,7.9,62596,10108,74676,6534,81369,11962,36875,8745,74606,7316,86862,10198,N,N,45001,7780,25.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.9,(X)
0600000US4201177752,4201177752,"Tulpehocken township, Berks County, Pennsylvania",981,94,813,74,748,79,168,64,3.5,3.3,2.0,3.1,0.0,3.3,10.7,11.6,2.1,1.5,0.5,0.7,0.5,0.7,10.1,8.1,4.4,2.1,2.6,1.6,2.3,1.6,13.1,9.6,8.2,3.4,7.7,3.2,8.4,3.4,10.1,11.5,25.0,7.5,28.2,8.5,29.3,8.9,12.5,11.4,26.5,6.3,24.0,6.2,23.7,6.4,35.7,17.4,12.3,4.6,13.8,5.5,14.3,5.9,5.4,5.3,12.7,3.9,14.9,4.7,14.6,4.9,2.4,4.2,2.9,1.7,3.4,2.1,3.7,2.3,0.0,13.8,2.4,1.8,3.0,2.2,3.2,2.4,0.0,13.8,56226,6143,60221,8840,59375,8775,39423,19474,71174,7250,76959,8570,N,N,42097,7860,28.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.2,(X)
0600000US4201178280,4201178280,"Union township, Berks County, Pennsylvania",1420,84,1055,87,875,109,365,107,0.5,0.8,0.7,1.0,0.8,1.2,0.0,6.6,2.5,3.2,2.6,4.1,3.1,4.9,2.5,3.8,7.5,4.1,4.5,4.5,1.5,1.7,16.2,8.8,10.6,3.7,14.1,6.4,10.9,5.0,11.5,6.3,13.2,5.5,5.8,3.7,7.0,4.4,23.6,9.9,15.4,5.0,19.1,5.7,20.0,6.9,7.9,6.3,23.5,6.3,27.5,7.5,28.6,8.1,12.1,8.8,18.4,5.6,16.9,5.4,17.5,6.3,19.5,12.3,2.6,2.4,2.7,2.9,3.2,3.5,2.5,4.1,5.8,3.5,6.3,4.5,7.5,5.3,4.4,4.8,75286,7005,78053,6585,82691,8438,46536,8939,88676,17613,93447,23167,N,N,71750,14290,34.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.4,(X)
0600000US4201178752,4201178752,"Upper Bern township, Berks County, Pennsylvania",668,68,455,59,377,52,213,53,3.3,2.8,3.5,3.8,0.8,1.1,2.8,3.2,4.3,2.9,0.7,1.0,0.8,1.2,12.2,9.0,13.5,5.3,3.3,2.7,4.0,3.2,35.2,13.7,7.9,3.5,10.8,5.3,10.1,5.2,5.6,5.0,10.3,4.4,7.3,4.1,6.4,4.3,13.1,9.0,26.9,5.6,28.4,7.1,30.0,8.1,23.9,12.6,17.2,4.8,24.6,6.6,22.8,6.8,1.4,2.2,13.8,4.6,17.6,6.1,20.4,7.1,5.6,4.3,0.9,1.0,1.3,1.4,1.6,1.7,0.0,11.1,1.8,2.4,2.6,3.5,3.2,4.2,0.0,11.1,59632,4615,70774,9581,71964,9446,24934,15801,64245,5981,75484,8056,N,N,39383,5857,28.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),31.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.1,(X)
0600000US4201179328,4201179328,"Upper Tulpehocken township, Berks County, Pennsylvania",583,67,414,53,344,52,169,45,3.4,2.2,2.7,2.4,0.0,7.0,7.1,6.2,3.8,3.6,1.7,2.0,0.9,1.7,11.2,11.5,13.0,4.8,8.0,5.4,4.4,3.7,27.8,13.6,9.3,4.9,5.8,3.1,6.1,3.6,11.2,9.5,16.0,5.0,19.3,6.7,21.2,7.9,7.7,6.2,14.9,4.4,18.1,5.3,18.3,6.3,7.1,5.9,17.2,4.9,22.5,7.4,22.7,7.7,11.2,8.0,18.5,5.5,17.6,6.7,21.2,7.4,13.6,12.0,2.1,1.6,2.9,2.2,3.5,2.7,0.0,13.7,1.9,1.8,1.4,1.6,1.7,2.0,3.0,3.8,58365,11497,65417,12605,74167,11576,26354,11716,69392,7561,73251,7536,N,N,55379,16483,35.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),36.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),34.3,(X)
0600000US4201181184,4201181184,"Washington township, Berks County, Pennsylvania",1320,96,1150,78,963,101,170,79,0.0,1.9,6.3,4.8,0.0,2.6,0.0,13.6,5.1,4.4,3.0,3.3,1.1,1.7,0.0,13.6,5.1,3.0,4.7,3.6,5.6,4.3,7.6,11.8,5.8,3.8,4.2,3.3,5.0,3.8,17.1,19.9,14.9,7.0,9.7,4.9,8.6,4.9,35.3,27.7,29.5,7.2,29.8,8.2,31.4,9.3,20.0,19.9,14.4,6.1,17.5,7.1,19.7,8.4,0.0,13.6,14.2,5.5,12.3,5.4,14.7,6.4,20.0,17.1,10.1,6.7,11.6,7.7,12.6,9.0,0.0,13.6,0.9,1.4,1.0,1.6,1.2,2.0,0.0,13.6,65231,9182,67037,9037,73472,9721,37337,19461,76891,8770,77518,9843,N,N,58198,14793,29.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.8,(X)
0600000US4201182296,4201182296,"Wernersville borough, Berks County, Pennsylvania",932,92,680,66,521,79,252,69,4.2,4.0,3.4,4.3,0.0,4.7,6.3,8.2,3.4,2.7,1.9,1.8,0.0,4.7,9.1,9.4,8.6,3.1,4.4,2.6,4.4,3.2,18.3,8.9,10.0,4.0,6.8,3.7,5.8,3.6,23.0,10.3,12.3,4.3,13.7,5.1,13.8,6.4,13.9,8.8,25.2,6.4,28.4,7.7,31.5,8.6,12.3,7.9,18.0,5.6,21.0,7.5,18.8,7.2,9.9,9.2,13.5,4.9,14.7,5.3,19.2,6.5,5.2,4.5,2.8,2.1,3.8,2.9,4.0,3.5,0.0,9.4,1.9,1.6,1.9,2.0,2.5,2.5,2.0,2.9,58387,6530,63750,8651,67321,11499,32763,4332,66775,6053,72265,7041,N,N,45692,10624,29.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),18.7,(X)
0600000US4201183928,4201183928,"West Reading borough, Berks County, Pennsylvania",1692,160,959,102,525,105,733,172,5.9,4.6,6.7,7.1,0.0,4.6,7.0,7.2,7.8,4.7,6.4,5.6,1.3,2.2,10.9,8.1,12.5,4.4,2.6,3.0,3.2,4.9,25.4,9.3,9.7,4.7,11.9,8.4,1.5,2.2,10.8,6.2,19.7,7.0,16.0,8.2,14.1,7.4,22.6,10.7,19.8,6.2,24.1,8.9,26.3,10.7,14.2,7.2,15.7,6.2,21.9,8.1,34.3,11.8,2.5,2.8,8.1,4.1,9.2,5.2,16.8,8.5,6.7,6.5,0.0,1.5,0.0,2.6,0.0,4.6,0.0,3.3,0.8,1.2,1.4,2.1,2.5,3.8,0.0,3.3,43125,6385,53815,6024,76713,6483,31513,11418,50971,5399,58353,7563,N,N,37449,6463,30.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),38.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),14.6,(X)
0600000US4201185720,4201185720,"Windsor township, Berks County, Pennsylvania",925,72,687,69,623,70,238,58,1.3,1.1,0.0,3.6,0.0,3.9,5.0,4.5,7.0,4.3,3.5,4.1,3.9,4.5,17.2,11.4,5.1,3.4,0.7,1.3,0.0,3.9,19.7,12.6,6.8,2.7,7.0,3.2,5.9,3.0,8.4,6.8,12.0,4.2,11.6,5.2,9.8,4.6,15.1,9.3,22.8,5.0,24.2,6.0,23.9,6.2,19.3,9.7,19.5,4.9,22.9,6.3,23.3,6.6,9.2,6.9,20.8,5.7,23.7,6.3,26.2,6.7,5.9,5.0,3.7,2.9,4.9,3.9,5.5,4.3,0.0,10.0,1.1,1.2,1.5,1.6,1.6,1.7,0.0,10.0,68083,8325,77050,7277,82875,11174,32222,14459,74889,6863,84214,7804,N,N,42387,8074,25.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),23.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.2,(X)
0600000US4201186056,4201186056,"Womelsdorf borough, Berks County, Pennsylvania",962,112,702,84,533,91,260,83,2.5,2.1,0.7,1.1,0.0,4.6,7.3,7.8,7.5,4.3,5.4,4.4,3.8,4.0,13.1,10.4,15.7,7.2,2.3,3.6,0.0,4.6,51.9,18.0,12.8,5.8,11.3,6.4,5.4,4.7,16.9,11.6,9.7,5.6,12.0,7.4,9.4,5.4,3.5,5.0,20.3,6.5,27.2,8.7,31.5,11.0,3.8,4.2,12.7,5.7,17.4,7.4,18.6,7.6,0.0,9.2,15.6,6.5,19.2,8.3,25.3,10.2,3.5,5.4,0.0,2.6,0.0,3.5,0.0,4.6,0.0,9.2,3.3,2.9,4.6,4.0,6.0,5.2,0.0,9.2,51098,6523,59821,14211,74931,11877,17406,6757,63231,10141,76951,13415,N,N,24773,5935,28.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),38.5,(X)
0600000US4201186880,4201186880,"Wyomissing borough, Berks County, Pennsylvania",4406,166,2678,159,2276,171,1728,215,3.1,1.7,1.3,1.3,0.0,1.1,5.9,4.1,2.7,1.6,0.7,0.8,0.8,1.0,5.7,4.0,8.3,2.5,2.9,1.8,2.2,1.8,16.7,5.5,7.9,2.3,3.4,1.9,2.3,1.7,15.0,5.2,9.2,2.2,6.2,1.9,4.3,2.0,14.4,5.3,20.3,3.7,22.2,3.8,20.6,4.1,20.6,6.9,13.7,3.6,16.0,5.1,16.3,5.9,8.2,4.7,13.2,3.6,15.9,4.1,17.5,4.7,7.1,4.9,8.4,2.5,12.9,4.2,14.9,4.9,1.4,1.5,13.3,3.8,18.6,5.5,21.1,6.3,5.2,3.0,73545,5279,96321,8892,113796,24115,43789,5732,118247,17327,155392,26588,N,N,59216,8868,27.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.6,(X)
